,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
65206,https://kleineanfragen.de/nordrhein-westfalen/17/12229-schaut-die-landesregierung-zu-wie-rwe-gegen-geltende-genehmigungen-verstoesst-und-sich-ueber-den-entwurf-einer,17,12229,"Schaut die Landesregierung zu, wie RWE gegen geltende Genehmigungen verstößt und sich über den Entwurf einer neuen Leitentscheidung hinwegsetzt?",minor,2020-12-23,Nordrhein-Westfalen,Die Grünen,Wibke Brems,"Ministerium für Wirtschaft, Innovation, Digitalisierung und Energie"
65207,https://kleineanfragen.de/nordrhein-westfalen/17/12228-verhalten-des-landesbetriebs-strassen-nrw-zum-laermschutz-und-zur-mobilitaetswende-in-bielefeld,17,12228,Verhalten des Landesbetriebs Straßen.NRW zum Lärmschutz und zur Mobilitätswende in Bielefeld,minor,2020-12-23,Nordrhein-Westfalen,Die Grünen,Arndt Klocke;Matthias Bolte,Ministerium für Verkehr
65208,https://kleineanfragen.de/nordrhein-westfalen/17/12227-wurde-an-die-besondere-situation-von-foerderschulen-und-inklusiven-kitas-bei-der-ausgestaltung-des-landesprogramms,17,12227,Wurde an die besondere Situation von Förderschulen und inklusiven Kitas bei der Ausgestaltung des Landesprogramms zur Anschaffung mobiler Luftfilteranlagen nicht ausreichend gedacht?,minor,2020-12-23,Nordrhein-Westfalen,SPD,Dennis Maelzer,"Ministerium für Heimat, Kommunales, Bau und Gleichstellung"
65209,https://kleineanfragen.de/nordrhein-westfalen/17/12226-sonderprogramm-nur-an-schulen-warum-muessen-kitas-spenden-sammeln-um-die-anschaffung-mobiler-luftfilteranlagen-zu,17,12226,"Sonderprogramm nur an Schulen. Warum müssen Kitas Spenden sammeln, um die Anschaffung mobiler Luftfilteranlagen zu finanzieren?",minor,2020-12-23,Nordrhein-Westfalen,SPD,Dennis Maelzer,"Ministerium für Kinder, Familie, Flüchtlinge und Integration"
65210,https://kleineanfragen.de/nordrhein-westfalen/17/12225-rheinbergs-ortsteil-orsoy-denkt-an-die-zukunft-welche-rolle-kann-zue-dabei-spielen,17,12225,Rheinbergs Ortsteil Orsoy denkt an die Zukunft – welche Rolle kann ZUE dabei spielen?,minor,2020-12-23,Nordrhein-Westfalen,SPD,René Schneider,"Ministerium für Kinder, Familie, Flüchtlinge und Integration"
65211,https://kleineanfragen.de/nordrhein-westfalen/17/12220-unterrichtsstatistik-im-corona-jahr-wer-hilft-den-schulen-bei-der-datenflut-der-woechentlichen-corona-abfrage,17,12220,Unterrichtsstatistik im Corona-Jahr: Wer hilft den Schulen bei der Datenflut der wöchentlichen Corona-Abfrage?,minor,2020-12-22,Nordrhein-Westfalen,SPD,Angela Lück,Ministerium für Schule und Bildung
65212,https://kleineanfragen.de/nordrhein-westfalen/17/12219-wann-erhalten-die-primus-schulen-klarheit,17,12219,Wann erhalten die PRIMUS-Schulen Klarheit?,minor,2020-12-22,Nordrhein-Westfalen,SPD,Jochen Ott;Eva-Maria Voigt-Küppers,Ministerium für Schule und Bildung
65213,https://kleineanfragen.de/nordrhein-westfalen/17/12218-eigenschaften-der-antigen-schnelltests,17,12218,Eigenschaften der Antigen-Schnelltests,minor,2020-12-22,Nordrhein-Westfalen,AfD,Christian Blex,"Ministerium für Arbeit, Gesundheit und Soziales"
65214,https://kleineanfragen.de/nordrhein-westfalen/17/12217-staatsanwaltschaftliche-ermittlungsverfahren-gegen-terrorismus-in-nordrhein-westfalen,17,12217,Staatsanwaltschaftliche Ermittlungsverfahren gegen Terrorismus in Nordrhein-Westfalen,minor,2020-12-22,Nordrhein-Westfalen,AfD,Markus Wagner;Thomas Röckemann,Justizministerium
65215,https://kleineanfragen.de/nordrhein-westfalen/17/12216-umstrittener-polizeieinsatz-in-gelsenkirchen,17,12216,Umstrittener Polizeieinsatz in Gelsenkirchen,minor,2020-12-22,Nordrhein-Westfalen,AfD,Markus Wagner;Thomas Röckemann,Ministerium des Innern
65216,https://kleineanfragen.de/nordrhein-westfalen/17/12215-lokaljournalismus-unter-druck-warum-bleibt-die-landesregierung-untaetig,17,12215,Lokaljournalismus unter Druck! Warum bleibt die Landesregierung untätig?,minor,2020-12-22,Nordrhein-Westfalen,SPD,Alexander Vogt;Ernst-Wilhelm Rahe;Nadja Büteführ,Ministerpräsident/in
65217,https://kleineanfragen.de/nordrhein-westfalen/17/12214-zukunft-der-tanzschulen-in-nrw,17,12214,Zukunft der Tanzschulen in NRW,minor,2020-12-21,Nordrhein-Westfalen,SPD,Ina Spanier-Oppermann,"Ministerium für Arbeit, Gesundheit und Soziales"
65218,https://kleineanfragen.de/nordrhein-westfalen/17/12213-100-wirksame-aerosol-desinfektion-auch-im-nrw-oepnv-moeglich,17,12213,100% wirksame Aerosol-Desinfektion auch im NRW-ÖPNV möglich?,minor,2020-12-18,Nordrhein-Westfalen,SPD,Susana Dos Santos Herrmann;Carsten Löcker,Ministerium für Verkehr
65219,https://kleineanfragen.de/nordrhein-westfalen/17/12212-ueberraschung-bei-ampelschaltung-in-eschweiler,17,12212,Überraschung bei Ampelschaltung in Eschweiler.,minor,2020-12-18,Nordrhein-Westfalen,SPD,Stefan Kämmerling,Ministerium für Verkehr
